,source_port,destination_port,protocol,packets,length,fin_flag,syn_flag,rst_flag,psh_flag,ack_flag,urg_flag,cwe_flag,ece_flag, Label
3294,634,9745,17,16,6320.0,0,0,0,0,0,0,0,0,5
3295,634,59183,17,62,26992.0,0,0,0,0,0,0,0,0,5
3296,634,34610,17,200,88000.0,0,0,0,0,0,0,0,0,5
3297,634,22714,17,26,11296.0,0,0,0,0,0,0,0,0,5
3298,634,60450,17,62,26992.0,0,0,0,0,0,0,0,0,5
3299,634,29569,17,62,26992.0,0,0,0,0,0,0,0,0,5
3300,634,10262,17,62,26992.0,0,0,0,0,0,0,0,0,5
3301,634,13682,17,16,6320.0,0,0,0,0,0,0,0,0,5
3302,634,13570,17,124,53984.0,0,0,0,0,0,0,0,0,5
3303,634,34642,17,200,88000.0,0,0,0,0,0,0,0,0,5
3304,634,35310,17,62,26992.0,0,0,0,0,0,0,0,0,5
3305,634,9589,17,62,26992.0,0,0,0,0,0,0,0,0,5
3306,634,45202,17,62,26992.0,0,0,0,0,0,0,0,0,5
3307,634,5300,17,62,26992.0,0,0,0,0,0,0,0,0,5
3308,634,65234,17,62,26992.0,0,0,0,0,0,0,0,0,5
3309,634,26378,17,16,6320.0,0,0,0,0,0,0,0,0,5
3310,634,27399,17,62,26992.0,0,0,0,0,0,0,0,0,5
3311,634,54609,17,62,26992.0,0,0,0,0,0,0,0,0,5
3312,634,22406,17,16,6320.0,0,0,0,0,0,0,0,0,5
3313,634,23994,17,16,6320.0,0,0,0,0,0,0,0,0,5
3314,634,11500,17,200,88000.0,0,0,0,0,0,0,0,0,5
3315,634,42673,17,62,26992.0,0,0,0,0,0,0,0,0,5
3316,634,10646,17,62,26992.0,0,0,0,0,0,0,0,0,5
3317,634,59186,17,62,26992.0,0,0,0,0,0,0,0,0,5
3318,634,4731,17,62,26992.0,0,0,0,0,0,0,0,0,5
3319,634,9867,17,26,11296.0,0,0,0,0,0,0,0,0,5
3320,634,25479,17,62,26992.0,0,0,0,0,0,0,0,0,5
3321,634,27587,17,62,26992.0,0,0,0,0,0,0,0,0,5
3322,634,17810,17,62,26992.0,0,0,0,0,0,0,0,0,5
3323,634,39353,17,62,26992.0,0,0,0,0,0,0,0,0,5
3324,634,4380,17,12,4848.0,0,0,0,0,0,0,0,0,5
3325,634,32385,17,62,26992.0,0,0,0,0,0,0,0,0,5
3326,634,12465,17,200,88000.0,0,0,0,0,0,0,0,0,5
3327,634,31097,17,12,4848.0,0,0,0,0,0,0,0,0,5
3328,634,47375,17,200,88000.0,0,0,0,0,0,0,0,0,5
3329,634,38867,17,2,16.0,0,0,0,0,0,0,0,0,5
3330,634,55353,17,16,6608.0,0,0,0,0,0,0,0,0,5
3331,634,11087,17,200,88000.0,0,0,0,0,0,0,0,0,5
3332,634,7246,17,200,88000.0,0,0,0,0,0,0,0,0,5
3333,634,28679,17,200,88000.0,0,0,0,0,0,0,0,0,5
3334,634,36317,17,30,12912.0,0,0,0,0,0,0,0,0,5
3335,634,31645,17,30,12912.0,0,0,0,0,0,0,0,0,5
3336,634,39069,17,6,2352.0,0,0,0,0,0,0,0,0,5
3337,634,15418,17,8,3232.0,0,0,0,0,0,0,0,0,5
3338,634,59125,17,16,6608.0,0,0,0,0,0,0,0,0,5
3339,634,13590,17,200,88000.0,0,0,0,0,0,0,0,0,5
3340,634,23601,17,16,6608.0,0,0,0,0,0,0,0,0,5
3341,634,13142,17,200,88000.0,0,0,0,0,0,0,0,0,5
3342,634,21213,17,200,88000.0,0,0,0,0,0,0,0,0,5
3343,634,37713,17,28,11888.0,0,0,0,0,0,0,0,0,5
3344,634,38648,17,46,19808.0,0,0,0,0,0,0,0,0,5
3345,634,4245,17,36,15120.0,0,0,0,0,0,0,0,0,5
3346,634,37709,17,36,15120.0,0,0,0,0,0,0,0,0,5
3347,634,2585,17,12,5280.0,0,0,0,0,0,0,0,0,5
3348,634,59434,17,36,15120.0,0,0,0,0,0,0,0,0,5
3349,634,38881,17,36,15120.0,0,0,0,0,0,0,0,0,5
3350,634,62684,17,36,15120.0,0,0,0,0,0,0,0,0,5
3351,634,30518,17,36,15120.0,0,0,0,0,0,0,0,0,5
3352,634,5697,17,36,15120.0,0,0,0,0,0,0,0,0,5
3353,634,46230,17,2,736.0,0,0,0,0,0,0,0,0,5
3354,634,30754,17,12,5280.0,0,0,0,0,0,0,0,0,5
3355,634,22798,17,36,15120.0,0,0,0,0,0,0,0,0,5
3356,634,886,17,10,4112.0,0,0,0,0,0,0,0,0,5
3357,634,62435,17,16,6608.0,0,0,0,0,0,0,0,0,5
3358,634,6239,17,200,88000.0,0,0,0,0,0,0,0,0,5
3359,634,57722,17,36,15120.0,0,0,0,0,0,0,0,0,5
3360,634,63545,17,10,3968.0,0,0,0,0,0,0,0,0,5
3361,634,54598,17,36,15120.0,0,0,0,0,0,0,0,0,5
3362,634,5163,17,36,15120.0,0,0,0,0,0,0,0,0,5
3363,634,64272,17,36,15120.0,0,0,0,0,0,0,0,0,5
3364,634,19287,17,10,4400.0,0,0,0,0,0,0,0,0,5
3365,634,39959,17,42,18048.0,0,0,0,0,0,0,0,0,5
3366,634,23256,17,36,15120.0,0,0,0,0,0,0,0,0,5
3367,634,12901,17,42,18048.0,0,0,0,0,0,0,0,0,5
3368,634,19098,17,6,1920.0,0,0,0,0,0,0,0,0,5
3369,634,29961,17,10,3968.0,0,0,0,0,0,0,0,0,5
3370,634,47470,17,200,88000.0,0,0,0,0,0,0,0,0,5
3371,634,7033,17,42,18048.0,0,0,0,0,0,0,0,0,5
3372,634,57538,17,200,88000.0,0,0,0,0,0,0,0,0,5
3373,634,11145,17,42,18048.0,0,0,0,0,0,0,0,0,5
3374,634,20213,17,8,3088.0,0,0,0,0,0,0,0,0,5
3375,634,39831,17,8,3088.0,0,0,0,0,0,0,0,0,5
3376,634,20041,17,30,13200.0,0,0,0,0,0,0,0,0,5
3377,634,59095,17,42,18048.0,0,0,0,0,0,0,0,0,5
3378,634,8773,17,42,18048.0,0,0,0,0,0,0,0,0,5
3379,634,33359,17,42,18048.0,0,0,0,0,0,0,0,0,5
3380,634,60548,17,42,18480.0,0,0,0,0,0,0,0,0,5
3381,634,39033,17,10,4112.0,0,0,0,0,0,0,0,0,5
3382,634,11174,17,42,18048.0,0,0,0,0,0,0,0,0,5
3383,634,18505,17,42,18048.0,0,0,0,0,0,0,0,0,5
3384,634,53548,17,118,51920.0,0,0,0,0,0,0,0,0,5
3385,634,38381,17,42,18048.0,0,0,0,0,0,0,0,0,5
3386,634,29757,17,4,1760.0,0,0,0,0,0,0,0,0,5
3387,634,36416,17,4,1760.0,0,0,0,0,0,0,0,0,5
3388,634,3768,17,184,80960.0,0,0,0,0,0,0,0,0,5
3389,634,64403,17,190,83600.0,0,0,0,0,0,0,0,0,5
3390,634,23280,17,200,88000.0,0,0,0,0,0,0,0,0,5
3391,634,651,17,8,3088.0,0,0,0,0,0,0,0,0,5
3392,634,12542,17,14,5440.0,0,0,0,0,0,0,0,0,5
3393,634,65198,17,14,5440.0,0,0,0,0,0,0,0,0,5
3394,634,12319,17,14,5440.0,0,0,0,0,0,0,0,0,5
3395,634,26373,17,174,76560.0,0,0,0,0,0,0,0,0,5
3396,634,9794,17,20,8368.0,0,0,0,0,0,0,0,0,5
3397,634,14529,17,18,7920.0,0,0,0,0,0,0,0,0,5
3398,634,15564,17,6,1920.0,0,0,0,0,0,0,0,0,5
3399,634,5303,17,200,88000.0,0,0,0,0,0,0,0,0,5
3400,634,63602,17,200,87424.0,0,0,0,0,0,0,0,0,5
3401,634,60445,17,24,10560.0,0,0,0,0,0,0,0,0,5
3402,634,63921,17,40,17168.0,0,0,0,0,0,0,0,0,5
3403,634,18797,17,74,31984.0,0,0,0,0,0,0,0,0,5
3404,634,56704,17,186,81840.0,0,0,0,0,0,0,0,0,5
3405,634,46246,17,74,31984.0,0,0,0,0,0,0,0,0,5
3406,634,44914,17,74,31984.0,0,0,0,0,0,0,0,0,5
3407,634,55011,17,74,31984.0,0,0,0,0,0,0,0,0,5
3408,634,5887,17,14,5440.0,0,0,0,0,0,0,0,0,5
3409,634,33240,17,178,78320.0,0,0,0,0,0,0,0,0,5
3410,634,8303,17,6,2208.0,0,0,0,0,0,0,0,0,5
3411,634,22370,17,74,31984.0,0,0,0,0,0,0,0,0,5
3412,634,51605,17,40,17456.0,0,0,0,0,0,0,0,0,5
3413,634,31064,17,22,9680.0,0,0,0,0,0,0,0,0,5
3414,634,46812,17,200,88000.0,0,0,0,0,0,0,0,0,5
3415,634,52347,17,8,3520.0,0,0,0,0,0,0,0,0,5
3416,634,7052,17,74,31984.0,0,0,0,0,0,0,0,0,5
3417,634,6351,17,40,17168.0,0,0,0,0,0,0,0,0,5
3418,634,51347,17,200,88000.0,0,0,0,0,0,0,0,0,5
3419,634,53446,17,74,31984.0,0,0,0,0,0,0,0,0,5
3420,634,2209,17,28,12320.0,0,0,0,0,0,0,0,0,5
3421,634,41957,17,40,17456.0,0,0,0,0,0,0,0,0,5
3422,634,2312,17,74,31984.0,0,0,0,0,0,0,0,0,5
3423,634,48772,17,6,2640.0,0,0,0,0,0,0,0,0,5
3424,634,5894,17,74,31984.0,0,0,0,0,0,0,0,0,5
3425,634,11443,17,8,3520.0,0,0,0,0,0,0,0,0,5
3426,634,10307,17,42,18480.0,0,0,0,0,0,0,0,0,5
3427,634,52494,17,40,17456.0,0,0,0,0,0,0,0,0,5
3428,634,46019,17,74,31984.0,0,0,0,0,0,0,0,0,5
3429,634,62244,17,18,7920.0,0,0,0,0,0,0,0,0,5
3430,634,53849,17,40,17168.0,0,0,0,0,0,0,0,0,5
3431,634,57756,17,40,17456.0,0,0,0,0,0,0,0,0,5
3432,634,43083,17,74,31984.0,0,0,0,0,0,0,0,0,5
3433,634,23658,17,30,12912.0,0,0,0,0,0,0,0,0,5
3434,634,52150,17,200,87424.0,0,0,0,0,0,0,0,0,5
3435,634,63309,17,124,54560.0,0,0,0,0,0,0,0,0,5
3436,634,64845,17,74,31984.0,0,0,0,0,0,0,0,0,5
3437,634,60473,17,74,31984.0,0,0,0,0,0,0,0,0,5
3438,634,59754,17,132,58080.0,0,0,0,0,0,0,0,0,5
3439,634,46034,17,14,6160.0,0,0,0,0,0,0,0,0,5
3440,634,4119,17,40,17456.0,0,0,0,0,0,0,0,0,5
3441,634,27784,17,30,12912.0,0,0,0,0,0,0,0,0,5
3442,634,35402,17,40,17168.0,0,0,0,0,0,0,0,0,5
3443,634,58010,17,48,21120.0,0,0,0,0,0,0,0,0,5
3444,634,21303,17,74,31984.0,0,0,0,0,0,0,0,0,5
3445,634,28585,17,40,17168.0,0,0,0,0,0,0,0,0,5
3446,634,41901,17,16,6896.0,0,0,0,0,0,0,0,0,5
3447,634,57742,17,40,17168.0,0,0,0,0,0,0,0,0,5
3448,634,57137,17,12,5280.0,0,0,0,0,0,0,0,0,5
3449,634,53697,17,40,17168.0,0,0,0,0,0,0,0,0,5
3450,634,46932,17,14,6160.0,0,0,0,0,0,0,0,0,5
3451,634,57229,17,24,10560.0,0,0,0,0,0,0,0,0,5
3452,634,7931,17,200,88000.0,0,0,0,0,0,0,0,0,5
3453,634,12430,17,166,73040.0,0,0,0,0,0,0,0,0,5
3454,634,24841,17,14,6160.0,0,0,0,0,0,0,0,0,5
3455,634,28371,17,142,62480.0,0,0,0,0,0,0,0,0,5
3456,634,29866,17,10,4400.0,0,0,0,0,0,0,0,0,5
3457,634,11772,17,16,6896.0,0,0,0,0,0,0,0,0,5
3458,634,46446,17,40,17456.0,0,0,0,0,0,0,0,0,5
3459,634,31552,17,8,3520.0,0,0,0,0,0,0,0,0,5
3460,634,55886,17,8,3520.0,0,0,0,0,0,0,0,0,5
3461,634,63223,17,200,87424.0,0,0,0,0,0,0,0,0,5
3462,634,48998,17,16,6896.0,0,0,0,0,0,0,0,0,5
3463,634,46076,17,8,3520.0,0,0,0,0,0,0,0,0,5
3464,634,21854,17,40,17456.0,0,0,0,0,0,0,0,0,5
3465,634,42108,17,38,16000.0,0,0,0,0,0,0,0,0,5
3466,634,29243,17,34,14816.0,0,0,0,0,0,0,0,0,5
3467,634,65057,17,40,17456.0,0,0,0,0,0,0,0,0,5
3468,634,46883,17,16,6896.0,0,0,0,0,0,0,0,0,5
3469,634,4423,17,136,59840.0,0,0,0,0,0,0,0,0,5
3470,634,2731,17,38,16000.0,0,0,0,0,0,0,0,0,5
3471,634,59722,17,92,40480.0,0,0,0,0,0,0,0,0,5
3472,634,13728,17,4,1760.0,0,0,0,0,0,0,0,0,5
3473,634,44026,17,38,16000.0,0,0,0,0,0,0,0,0,5
3474,634,40643,17,38,16000.0,0,0,0,0,0,0,0,0,5
3475,634,11757,17,144,63360.0,0,0,0,0,0,0,0,0,5
3476,634,41775,17,200,88000.0,0,0,0,0,0,0,0,0,5
3477,634,16330,17,22,9680.0,0,0,0,0,0,0,0,0,5
3478,634,58411,17,16,6896.0,0,0,0,0,0,0,0,0,5
3479,634,14856,17,38,16000.0,0,0,0,0,0,0,0,0,5
3480,634,19524,17,44,19360.0,0,0,0,0,0,0,0,0,5
3481,634,41395,17,38,16000.0,0,0,0,0,0,0,0,0,5
3482,634,39109,17,38,16000.0,0,0,0,0,0,0,0,0,5
3483,634,11463,17,200,88000.0,0,0,0,0,0,0,0,0,5
3484,634,31934,17,16,6896.0,0,0,0,0,0,0,0,0,5
3485,634,18241,17,4,1040.0,0,0,0,0,0,0,0,0,5
3486,634,30813,17,38,16000.0,0,0,0,0,0,0,0,0,5
3487,634,48603,17,200,88000.0,0,0,0,0,0,0,0,0,5
3488,634,35576,17,38,16000.0,0,0,0,0,0,0,0,0,5
3489,634,29895,17,38,16000.0,0,0,0,0,0,0,0,0,5
3490,634,7445,17,88,38720.0,0,0,0,0,0,0,0,0,5
3491,634,18596,17,16,6896.0,0,0,0,0,0,0,0,0,5
3492,634,25374,17,10,4112.0,0,0,0,0,0,0,0,0,5
3493,634,10931,17,38,16000.0,0,0,0,0,0,0,0,0,5
3494,634,57188,17,148,65120.0,0,0,0,0,0,0,0,0,5
3495,634,7564,17,200,88000.0,0,0,0,0,0,0,0,0,5
3496,634,47720,17,6,1920.0,0,0,0,0,0,0,0,0,5
3497,634,65411,17,34,14528.0,0,0,0,0,0,0,0,0,5
3498,634,32463,17,152,66880.0,0,0,0,0,0,0,0,0,5
3499,634,59480,17,8,3520.0,0,0,0,0,0,0,0,0,5
3500,634,62323,17,34,14816.0,0,0,0,0,0,0,0,0,5
3501,634,10957,17,46,20240.0,0,0,0,0,0,0,0,0,5
3502,634,30179,17,34,14816.0,0,0,0,0,0,0,0,0,5
3503,634,14674,17,34,14528.0,0,0,0,0,0,0,0,0,5
3504,634,57748,17,152,66880.0,0,0,0,0,0,0,0,0,5
3505,634,23889,17,6,2352.0,0,0,0,0,0,0,0,0,5
3506,634,62921,17,34,14816.0,0,0,0,0,0,0,0,0,5
3507,634,46297,17,200,88000.0,0,0,0,0,0,0,0,0,5
3508,634,30524,17,34,14816.0,0,0,0,0,0,0,0,0,5
3509,634,16229,17,142,62480.0,0,0,0,0,0,0,0,0,5
3510,634,5077,17,34,14528.0,0,0,0,0,0,0,0,0,5
3511,634,61367,17,34,14528.0,0,0,0,0,0,0,0,0,5
3512,634,26191,17,8,3232.0,0,0,0,0,0,0,0,0,5
3513,634,26567,17,68,29920.0,0,0,0,0,0,0,0,0,5
3514,634,9041,17,34,14528.0,0,0,0,0,0,0,0,0,5
3515,634,41300,17,30,12912.0,0,0,0,0,0,0,0,0,5
3516,634,34045,17,8,3232.0,0,0,0,0,0,0,0,0,5
3517,634,39502,17,162,71280.0,0,0,0,0,0,0,0,0,5
3518,634,42919,17,2,16.0,0,0,0,0,0,0,0,0,5
3519,634,50036,17,34,14816.0,0,0,0,0,0,0,0,0,5
3520,634,21124,17,34,14816.0,0,0,0,0,0,0,0,0,5
3521,634,53977,17,30,12912.0,0,0,0,0,0,0,0,0,5
3522,634,9487,17,34,14528.0,0,0,0,0,0,0,0,0,5
3523,634,50883,17,200,88000.0,0,0,0,0,0,0,0,0,5
3524,634,65533,17,200,88000.0,0,0,0,0,0,0,0,0,5
3525,634,34496,17,14,6016.0,0,0,0,0,0,0,0,0,5
3526,634,13042,17,144,63360.0,0,0,0,0,0,0,0,0,5
3527,634,57787,17,12,5280.0,0,0,0,0,0,0,0,0,5
3528,634,49636,17,134,58960.0,0,0,0,0,0,0,0,0,5
3529,634,10651,17,14,6016.0,0,0,0,0,0,0,0,0,5
3530,634,14050,17,34,14528.0,0,0,0,0,0,0,0,0,5
3531,634,29356,17,14,5728.0,0,0,0,0,0,0,0,0,5
3532,634,19087,17,34,14816.0,0,0,0,0,0,0,0,0,5
3533,634,65005,17,48,21120.0,0,0,0,0,0,0,0,0,5
3534,634,25549,17,10,4112.0,0,0,0,0,0,0,0,0,5
3535,634,39531,17,14,5728.0,0,0,0,0,0,0,0,0,5
3536,634,46602,17,154,67760.0,0,0,0,0,0,0,0,0,5
3537,634,34313,17,8,3520.0,0,0,0,0,0,0,0,0,5
3538,634,36688,17,8,3520.0,0,0,0,0,0,0,0,0,5
3539,634,21796,17,6,2208.0,0,0,0,0,0,0,0,0,5
3540,634,46639,17,28,12176.0,0,0,0,0,0,0,0,0,5
3541,634,65372,17,28,12176.0,0,0,0,0,0,0,0,0,5
3542,634,4761,17,138,60720.0,0,0,0,0,0,0,0,0,5
3543,634,23716,17,6,2064.0,0,0,0,0,0,0,0,0,5
3544,634,32201,17,28,12176.0,0,0,0,0,0,0,0,0,5
3545,634,35317,17,6,2064.0,0,0,0,0,0,0,0,0,5
3546,634,25310,17,34,14816.0,0,0,0,0,0,0,0,0,5
3547,634,57992,17,200,88000.0,0,0,0,0,0,0,0,0,5
3548,634,47787,17,34,14816.0,0,0,0,0,0,0,0,0,5
3549,634,40518,17,200,88000.0,0,0,0,0,0,0,0,0,5
3550,634,16576,17,28,12176.0,0,0,0,0,0,0,0,0,5
3551,634,63690,17,6,2208.0,0,0,0,0,0,0,0,0,5
3552,634,19546,17,28,12176.0,0,0,0,0,0,0,0,0,5
3553,634,7283,17,28,12176.0,0,0,0,0,0,0,0,0,5
3554,634,53833,17,10,4400.0,0,0,0,0,0,0,0,0,5
3555,634,60914,17,28,12320.0,0,0,0,0,0,0,0,0,5
3556,634,45381,17,148,65120.0,0,0,0,0,0,0,0,0,5
3557,634,48621,17,28,12176.0,0,0,0,0,0,0,0,0,5
3558,634,16010,17,34,14816.0,0,0,0,0,0,0,0,0,5
3559,634,48360,17,20,8800.0,0,0,0,0,0,0,0,0,5
3560,634,42776,17,56,24640.0,0,0,0,0,0,0,0,0,5
3561,634,17971,17,24,10416.0,0,0,0,0,0,0,0,0,5
3562,634,57682,17,128,56320.0,0,0,0,0,0,0,0,0,5
3563,634,16888,17,200,88000.0,0,0,0,0,0,0,0,0,5
3564,634,62075,17,200,88000.0,0,0,0,0,0,0,0,0,5
3565,634,5544,17,80,35200.0,0,0,0,0,0,0,0,0,5
3566,634,3928,17,144,63360.0,0,0,0,0,0,0,0,0,5
3567,634,28456,17,200,88000.0,0,0,0,0,0,0,0,0,5
3568,634,17969,17,24,10416.0,0,0,0,0,0,0,0,0,5
3569,634,39678,17,200,88000.0,0,0,0,0,0,0,0,0,5
3570,634,19938,17,200,88000.0,0,0,0,0,0,0,0,0,5
3571,634,43819,17,4,1760.0,0,0,0,0,0,0,0,0,5
3572,634,14231,17,16,7040.0,0,0,0,0,0,0,0,0,5
3573,634,52562,17,200,88000.0,0,0,0,0,0,0,0,0,5
3574,634,44999,17,4,1760.0,0,0,0,0,0,0,0,0,5
3575,634,31234,17,194,85360.0,0,0,0,0,0,0,0,0,5
3576,634,25371,17,188,82720.0,0,0,0,0,0,0,0,0,5
3577,634,18192,17,8,3520.0,0,0,0,0,0,0,0,0,5
3578,634,28383,17,2,880.0,0,0,0,0,0,0,0,0,5
3579,634,6672,17,126,55440.0,0,0,0,0,0,0,0,0,5
3580,634,50158,17,10,4400.0,0,0,0,0,0,0,0,0,5
3581,634,6672,17,8,3520.0,0,0,0,0,0,0,0,0,5
3582,634,50158,17,96,42240.0,0,0,0,0,0,0,0,0,5
3583,634,36688,17,15,5880.0,0,0,0,0,0,0,0,0,5
3584,634,208,17,2,880.0,0,0,0,0,0,0,0,0,5
3585,634,5544,17,92,40480.0,0,0,0,0,0,0,0,0,5
3586,634,18192,17,118,51920.0,0,0,0,0,0,0,0,0,5
3587,634,28383,17,6,2640.0,0,0,0,0,0,0,0,0,5
3588,634,27424,17,200,88000.0,0,0,0,0,0,0,0,0,5
3589,634,11757,17,56,24640.0,0,0,0,0,0,0,0,0,5
3590,634,44999,17,132,58080.0,0,0,0,0,0,0,0,0,5
3591,634,43819,17,20,8656.0,0,0,0,0,0,0,0,0,5
3592,634,4897,17,183,80520.0,0,0,0,0,0,0,0,0,5
3593,634,14231,17,144,63360.0,0,0,0,0,0,0,0,0,5
3594,634,51514,17,170,74800.0,0,0,0,0,0,0,0,0,5
3595,634,42776,17,110,48400.0,0,0,0,0,0,0,0,0,5
3596,634,6284,17,193,84920.0,0,0,0,0,0,0,0,0,5
3597,634,62698,17,174,76560.0,0,0,0,0,0,0,0,0,5
3598,634,24826,17,9,3672.0,0,0,0,0,0,0,0,0,5
3599,634,17320,17,175,77000.0,0,0,0,0,0,0,0,0,5
3600,634,14128,17,176,77440.0,0,0,0,0,0,0,0,0,5
3601,634,40258,17,26,11152.0,0,0,0,0,0,0,0,0,5
3602,634,47174,17,24,10416.0,0,0,0,0,0,0,0,0,5
3603,634,32679,17,200,88000.0,0,0,0,0,0,0,0,0,5
3604,634,44359,17,34,14384.0,0,0,0,0,0,0,0,0,5
3605,634,30499,17,189,83160.0,0,0,0,0,0,0,0,0,5
3606,634,27372,17,4,1760.0,0,0,0,0,0,0,0,0,5
3607,634,13065,17,103,45320.0,0,0,0,0,0,0,0,0,5
3608,634,14059,17,179,78760.0,0,0,0,0,0,0,0,0,5
3609,634,30194,17,34,14384.0,0,0,0,0,0,0,0,0,5
3610,634,64883,17,12,5280.0,0,0,0,0,0,0,0,0,5
3611,634,50842,17,174,76560.0,0,0,0,0,0,0,0,0,5
3612,634,4883,17,192,84480.0,0,0,0,0,0,0,0,0,5
3613,634,40755,17,88,38720.0,0,0,0,0,0,0,0,0,5
3614,634,20806,17,26,11152.0,0,0,0,0,0,0,0,0,5
3615,634,26588,17,18,7920.0,0,0,0,0,0,0,0,0,5
3616,634,19249,17,200,88000.0,0,0,0,0,0,0,0,0,5
3617,634,51431,17,200,88000.0,0,0,0,0,0,0,0,0,5
3618,634,42450,17,200,88000.0,0,0,0,0,0,0,0,0,5
3619,634,908,17,18,7920.0,0,0,0,0,0,0,0,0,5
3620,634,45146,17,200,88000.0,0,0,0,0,0,0,0,0,5
3621,634,57867,17,18,7920.0,0,0,0,0,0,0,0,0,5
3622,634,31034,17,104,45760.0,0,0,0,0,0,0,0,0,5
3623,634,41449,17,200,88000.0,0,0,0,0,0,0,0,0,5
3624,634,29654,17,162,71280.0,0,0,0,0,0,0,0,0,5
3625,634,414,17,90,39600.0,0,0,0,0,0,0,0,0,5
3626,634,43007,17,10,4400.0,0,0,0,0,0,0,0,0,5
3627,634,30940,17,12,5280.0,0,0,0,0,0,0,0,0,5
3628,634,44271,17,20,8800.0,0,0,0,0,0,0,0,0,5
3629,634,51448,17,154,67760.0,0,0,0,0,0,0,0,0,5
3630,634,64651,17,64,28160.0,0,0,0,0,0,0,0,0,5
3631,634,47705,17,128,56320.0,0,0,0,0,0,0,0,0,5
3632,634,36476,17,12,5280.0,0,0,0,0,0,0,0,0,5
3633,634,52593,17,18,7632.0,0,0,0,0,0,0,0,0,5
3634,634,14308,17,108,47520.0,0,0,0,0,0,0,0,0,5
3635,634,47176,17,138,60720.0,0,0,0,0,0,0,0,0,5
3636,634,51101,17,88,38720.0,0,0,0,0,0,0,0,0,5
3637,634,46424,17,16,6752.0,0,0,0,0,0,0,0,0,5
3638,634,15076,17,116,51040.0,0,0,0,0,0,0,0,0,5
3639,634,13158,17,93,40920.0,0,0,0,0,0,0,0,0,5
3640,634,53008,17,122,53680.0,0,0,0,0,0,0,0,0,5
3641,634,9605,17,30,12912.0,0,0,0,0,0,0,0,0,5
3642,634,36192,17,129,56760.0,0,0,0,0,0,0,0,0,5
3643,634,12953,17,200,88000.0,0,0,0,0,0,0,0,0,5
3644,634,55343,17,34,14384.0,0,0,0,0,0,0,0,0,5
3645,634,61724,17,8,3520.0,0,0,0,0,0,0,0,0,5
3646,634,53634,17,18,7920.0,0,0,0,0,0,0,0,0,5
3647,634,14794,17,18,7920.0,0,0,0,0,0,0,0,0,5
3648,634,33477,17,116,51040.0,0,0,0,0,0,0,0,0,5
3649,634,37517,17,34,14384.0,0,0,0,0,0,0,0,0,5
3650,634,60795,17,113,49720.0,0,0,0,0,0,0,0,0,5
3651,634,13226,17,180,79200.0,0,0,0,0,0,0,0,0,5
3652,634,54773,17,18,7920.0,0,0,0,0,0,0,0,0,5
3653,634,57899,17,18,7920.0,0,0,0,0,0,0,0,0,5
3654,634,35996,17,192,84480.0,0,0,0,0,0,0,0,0,5
3655,634,10521,17,30,12624.0,0,0,0,0,0,0,0,0,5
3656,634,56148,17,115,50600.0,0,0,0,0,0,0,0,0,5
3657,634,51583,17,193,84920.0,0,0,0,0,0,0,0,0,5
3658,634,63148,17,197,86680.0,0,0,0,0,0,0,0,0,5
3659,634,15375,17,150,66000.0,0,0,0,0,0,0,0,0,5
3660,634,32518,17,16,7040.0,0,0,0,0,0,0,0,0,5
3661,634,15299,17,13,5720.0,0,0,0,0,0,0,0,0,5
3662,634,33824,17,177,77880.0,0,0,0,0,0,0,0,0,5
3663,634,15240,17,87,38280.0,0,0,0,0,0,0,0,0,5
3664,634,39022,17,186,81840.0,0,0,0,0,0,0,0,0,5
3665,634,55094,17,28,12032.0,0,0,0,0,0,0,0,0,5
3666,634,22394,17,149,65560.0,0,0,0,0,0,0,0,0,5
3667,634,63557,17,16,6896.0,0,0,0,0,0,0,0,0,5
3668,634,40996,17,91,40040.0,0,0,0,0,0,0,0,0,5
3669,634,33981,17,135,59400.0,0,0,0,0,0,0,0,0,5
3670,634,14598,17,92,40480.0,0,0,0,0,0,0,0,0,5
3671,634,32433,17,2,16.0,0,0,0,0,0,0,0,0,5
3672,634,8450,17,186,81840.0,0,0,0,0,0,0,0,0,5
3673,634,15968,17,130,57200.0,0,0,0,0,0,0,0,0,5
3674,634,61390,17,10,4112.0,0,0,0,0,0,0,0,0,5
3675,634,49221,17,124,54560.0,0,0,0,0,0,0,0,0,5
3676,634,17088,17,105,46200.0,0,0,0,0,0,0,0,0,5
3677,634,19935,17,89,39160.0,0,0,0,0,0,0,0,0,5
3678,634,6918,17,107,47080.0,0,0,0,0,0,0,0,0,5
3679,634,36803,17,17,7480.0,0,0,0,0,0,0,0,0,5
3680,634,10444,17,183,80520.0,0,0,0,0,0,0,0,0,5
3681,561,52347,17,22,9680.0,0,0,0,0,0,0,0,0,5
3682,634,43781,17,179,78760.0,0,0,0,0,0,0,0,0,5
3683,634,10485,17,8,3376.0,0,0,0,0,0,0,0,0,5
3684,634,45091,17,200,88000.0,0,0,0,0,0,0,0,0,5
3685,634,5432,17,200,88000.0,0,0,0,0,0,0,0,0,5
3686,634,42317,17,160,70400.0,0,0,0,0,0,0,0,0,5
3687,634,52594,17,64,28160.0,0,0,0,0,0,0,0,0,5
3688,634,48384,17,8,2944.0,0,0,0,0,0,0,0,0,5
3689,634,16760,17,20,8800.0,0,0,0,0,0,0,0,0,5
3690,634,9632,17,194,85360.0,0,0,0,0,0,0,0,0,5
3691,634,49517,17,4,1328.0,0,0,0,0,0,0,0,0,5
