,L4_SRC_PORT,L4_DST_PORT,PROTOCOL,FLOW_DURATION,OUT_PKTS,IN_PKTS,OUT_BYTES,IN_BYTES, Label
1407,80,60910,6,72,1,2,0.0,0.0,5
1408,41277,1433,6,115,2,2,0.0,0.0,5
1409,31500,22,6,7841808,11,10,950.0,2034.0,5
1410,50309,80,6,9581230,12,9,1488.0,4290.0,5
1411,52136,80,6,5428387,12,9,1746.0,4290.0,5
1412,80,52136,6,123,1,1,0.0,0.0,5
1413,52136,80,6,96,1,2,0.0,0.0,5
1414,31500,22,6,3250,1,5,920.0,1696.0,5
1415,22,31500,6,467089,1,2,0.0,0.0,5
1416,80,50309,6,159,1,1,0.0,0.0,5
1417,50309,80,6,143,1,2,0.0,0.0,5
1418,39352,22,6,2378648,21,24,1426.0,2834.0,5
1419,39352,22,6,788,1,3,0.0,0.0,5
1420,22,39352,6,93955,1,2,0.0,0.0,5
1421,42377,22,6,3924193,21,24,1426.0,2834.0,5
1422,51232,22,6,2689456,21,24,1426.0,2834.0,5
1423,60526,80,6,5401558,12,9,2066.0,4290.0,5
1424,42377,22,6,1042,1,3,0.0,0.0,5
1425,22,42377,6,126642,1,2,0.0,0.0,5
1426,51232,22,6,886,1,3,0.0,0.0,5
1427,22,51232,6,104791,1,2,0.0,0.0,5
1428,52058,80,6,2245147,13,8,1690.0,4290.0,5
1429,80,60526,6,188,1,1,0.0,0.0,5
1430,60526,80,6,63,1,2,0.0,0.0,5
1431,52058,80,6,111,1,1,0.0,0.0,5
1432,80,52058,6,154,1,2,0.0,0.0,5
1433,39656,80,6,5418178,13,8,2190.0,4290.0,5
1434,42704,80,6,5458708,12,9,1686.0,4290.0,5
1435,42705,80,6,37466170,7,4,0.0,0.0,5
1436,39656,80,6,202,1,1,0.0,0.0,5
1437,80,39656,6,105,1,2,0.0,0.0,5
1438,44952,80,6,783,6,7,596.0,938.0,5
1439,80,44952,6,278,1,3,0.0,0.0,5
1440,44952,80,6,137,1,2,0.0,0.0,5
1441,80,42704,6,132,1,1,0.0,0.0,5
1442,42704,80,6,124,1,2,0.0,0.0,5
1443,23707,80,6,5325119,12,9,1774.0,4290.0,5
1444,21688,22,6,10677667,8,12,30.0,4068.0,5
1445,60692,80,6,5390185,12,9,1612.0,4290.0,5
1446,80,23707,6,190,1,1,0.0,0.0,5
1447,23707,80,6,166,1,2,0.0,0.0,5
1448,60000,33890,6,101,2,2,0.0,0.0,5
1449,80,60692,6,170,1,1,0.0,0.0,5
1450,60692,80,6,128,1,2,0.0,0.0,5
1451,43802,80,6,6148111,12,9,1754.0,4290.0,5
1452,43803,80,6,10801358,5,2,0.0,0.0,5
1453,43804,80,6,10638580,5,2,0.0,0.0,5
1454,0,0,0,131,2,2,0.0,0.0,5
1455,50343,80,6,5010677,8,7,728.0,2146.0,5
1456,50345,80,6,15249300,5,2,0.0,0.0,5
1457,80,43802,6,183,1,1,0.0,0.0,5
1458,43802,80,6,139,1,2,0.0,0.0,5
1459,80,50343,6,131,1,1,0.0,0.0,5
1460,50343,80,6,105,1,2,0.0,0.0,5
1461,41212,3396,6,136196,4,2,0.0,0.0,5
1462,42705,80,6,233,1,1,0.0,0.0,5
1463,80,42705,6,95,1,2,0.0,0.0,5
1464,43804,80,6,203,1,1,0.0,0.0,5
1465,43803,80,6,132,1,1,0.0,0.0,5
1466,80,43804,6,118,1,2,0.0,0.0,5
1467,80,43803,6,118,1,2,0.0,0.0,5
1468,44864,22,6,2445503,21,24,1426.0,2834.0,5
1469,44864,22,6,833,1,3,0.0,0.0,5
1470,22,44864,6,106871,1,2,0.0,0.0,5
1471,53768,9173,6,267335,4,2,0.0,0.0,5
1472,50345,80,6,171,1,1,0.0,0.0,5
1473,80,50345,6,93,1,2,0.0,0.0,5
1474,39150,22,6,3222965,19,24,1322.0,2834.0,5
1475,39150,22,6,4381,3,5,104.0,0.0,5
1476,22,39150,6,125066,1,2,0.0,0.0,5
1477,41212,8829,6,119,2,2,0.0,0.0,5
1478,53998,22,6,12985048,15,20,2026.0,3730.0,5
1479,54124,22,6,3624988,21,24,1426.0,2834.0,5
1480,54124,22,6,883,1,3,0.0,0.0,5
1481,22,54124,6,263960,1,2,0.0,0.0,5
1482,51294,80,6,3363604,13,8,1814.0,4290.0,5
1483,51295,80,6,3360091,5,2,0.0,0.0,5
1484,56578,80,6,6506429,12,9,1830.0,4290.0,5
1485,56661,80,6,11096368,5,2,0.0,0.0,5
1486,51295,80,6,176,1,1,0.0,0.0,5
1487,80,51295,6,90,1,2,0.0,0.0,5
1488,51294,80,6,126,1,1,0.0,0.0,5
1489,80,51294,6,109,1,2,0.0,0.0,5
1490,53998,22,6,487582,5,2,52.0,0.0,5
1491,41212,3344,6,134386,4,2,0.0,0.0,5
1492,80,56578,6,154,1,1,0.0,0.0,5
1493,56578,80,6,110,1,2,0.0,0.0,5
1494,46327,63766,6,413686,4,2,0.0,0.0,5
1495,51217,19882,6,145681,4,2,0.0,0.0,5
1496,56661,80,6,184,1,1,0.0,0.0,5
1497,80,56661,6,119,1,2,0.0,0.0,5
1498,62720,23,6,112,2,2,0.0,0.0,5
1499,57764,80,6,3248016,9,6,636.0,2034.0,5
1500,52999,33891,6,184754,4,2,0.0,0.0,5
1501,57764,80,6,180,1,1,0.0,0.0,5
1502,80,57764,6,102,1,2,0.0,0.0,5
1503,47592,16136,6,259865,4,2,0.0,0.0,5
1504,41975,80,6,2222458,9,6,832.0,2034.0,5
1505,37740,22,6,4144262,6,8,0.0,82.0,5
1506,41975,80,6,127,1,1,0.0,0.0,5
1507,80,41975,6,152,1,2,0.0,0.0,5
1508,63905,80,6,6534006,12,9,1776.0,4290.0,5
1509,63937,80,6,10116561,5,2,0.0,0.0,5
1510,53608,80,6,5461796,13,8,2254.0,4290.0,5
1511,64001,80,6,10063229,5,2,0.0,0.0,5
1512,20253,22,6,11209137,31,38,2750.0,4514.0,5
1513,54060,22,6,3009094,21,24,1458.0,2834.0,5
1514,53608,80,6,141,1,1,0.0,0.0,5
1515,80,53608,6,119,1,2,0.0,0.0,5
1516,80,63905,6,169,1,1,0.0,0.0,5
1517,63905,80,6,111,1,2,0.0,0.0,5
1518,54060,22,6,958,1,3,0.0,0.0,5
1519,22,54060,6,118557,1,2,0.0,0.0,5
1520,49657,17312,6,138156,4,2,0.0,0.0,5
1521,63937,80,6,194,1,1,0.0,0.0,5
1522,80,63937,6,91,1,2,0.0,0.0,5
1523,64001,80,6,199,1,1,0.0,0.0,5
1524,80,64001,6,104,1,2,0.0,0.0,5
1525,46094,54626,6,142555,4,2,0.0,0.0,5
1526,20253,22,6,858,1,3,0.0,0.0,5
1527,22,20253,6,399831,1,2,0.0,0.0,5
1528,46240,28814,6,182181,4,2,0.0,0.0,5
1529,46718,22,6,3919193,25,24,1426.0,2834.0,5
1530,46718,22,6,776,1,3,0.0,0.0,5
1531,22,46718,6,126442,1,2,0.0,0.0,5
1532,50040,80,6,5549523,12,9,1692.0,4290.0,5
1533,10018,22,6,2765167,21,26,1426.0,2834.0,5
1534,59334,22,6,4147584,21,24,1426.0,2834.0,5
1535,80,50040,6,182,1,1,0.0,0.0,5
1536,50040,80,6,114,1,2,0.0,0.0,5
1537,10018,22,6,558,1,1,0.0,0.0,5
1538,22,10018,6,91961,1,2,0.0,0.0,5
1539,59334,22,6,864,1,3,0.0,0.0,5
1540,22,59334,6,231302,1,2,0.0,0.0,5
1541,59281,22,6,3329464,25,24,1426.0,2834.0,5
1542,36568,80,6,4744900,9,6,1110.0,2146.0,5
1543,44113,80,6,4673062,9,6,1220.0,2146.0,5
1544,40429,3811,6,220585,4,2,0.0,0.0,5
1545,59281,22,6,850,1,3,0.0,0.0,5
1546,22,59281,6,94496,1,2,0.0,0.0,5
1547,60701,22,6,4609909,21,24,1426.0,2834.0,5
1548,26330,80,6,5233374,12,9,1734.0,4290.0,5
1549,36568,80,6,165,1,1,0.0,0.0,5
1550,80,36568,6,117,1,2,0.0,0.0,5
1551,44113,80,6,112,1,1,0.0,0.0,5
1552,80,44113,6,121,1,2,0.0,0.0,5
1553,60701,22,6,863,1,3,0.0,0.0,5
1554,22,60701,6,287745,1,2,0.0,0.0,5
1555,62837,22,6,10758068,33,36,2918.0,4378.0,5
1556,80,26330,6,230,1,1,0.0,0.0,5
1557,26330,80,6,91,1,2,0.0,0.0,5
1558,0,0,0,40670361,4,4,0.0,0.0,5
1559,62837,22,6,411488,5,2,0.0,0.0,5
1560,50569,80,6,6030547,12,9,1796.0,4290.0,5
1561,50570,80,6,17395509,5,2,0.0,0.0,5
1562,59542,22,6,2990133,27,24,1458.0,2834.0,5
1563,33922,22,6,2792864,21,24,1426.0,2834.0,5
1564,59542,22,6,819,1,3,0.0,0.0,5
1565,22,59542,6,16069,1,2,0.0,0.0,5
1566,33922,22,6,959,1,3,0.0,0.0,5
1567,22,33922,6,94212,1,2,0.0,0.0,5
1568,80,50569,6,169,1,1,0.0,0.0,5
1569,50569,80,6,113,1,2,0.0,0.0,5
1570,58133,80,6,5424371,12,9,1864.0,4290.0,5
1571,58128,80,6,10084258,5,2,0.0,0.0,5
1572,80,58133,6,147,1,1,0.0,0.0,5
1573,58133,80,6,109,1,2,0.0,0.0,5
1574,33364,22,6,3338673,29,28,1426.0,4786.0,5
1575,58128,80,6,153,1,1,0.0,0.0,5
1576,80,58128,6,119,1,2,0.0,0.0,5
1577,50570,80,6,144,1,1,0.0,0.0,5
1578,80,50570,6,124,1,2,0.0,0.0,5
1579,33364,22,6,1034,1,1,0.0,0.0,5
1580,22,33364,6,56314,1,2,0.0,0.0,5
1581,20247,22,6,10879908,37,44,3190.0,4482.0,5
1582,17911,80,6,6674314,12,9,1762.0,4290.0,5
1583,17916,80,6,164108,5,2,0.0,0.0,5
1584,17916,80,6,178,1,1,0.0,0.0,5
1585,80,17916,6,117,1,2,0.0,0.0,5
1586,61105,9443,6,73,2,2,0.0,0.0,5
1587,49756,80,6,5006045,8,7,1310.0,2146.0,5
1588,52230,22,6,4971928,21,24,1458.0,2834.0,5
1589,80,17911,6,181,1,1,0.0,0.0,5
1590,17911,80,6,128,1,2,0.0,0.0,5
1591,20247,22,6,1070,1,3,0.0,0.0,5
1592,22,20247,6,382853,1,2,0.0,0.0,5
1593,28821,1521,6,117,2,2,0.0,0.0,5
1594,80,49756,6,189,1,1,0.0,0.0,5
1595,49756,80,6,129,1,2,0.0,0.0,5
1596,49027,80,6,6196078,12,9,1964.0,4290.0,5
1597,49028,80,6,10869853,5,2,0.0,0.0,5
1598,52230,22,6,797,1,3,0.0,0.0,5
1599,22,52230,6,268628,1,2,0.0,0.0,5
1600,41212,9944,6,142,2,2,0.0,0.0,5
1601,80,49027,6,187,1,1,0.0,0.0,5
1602,49027,80,6,122,1,2,0.0,0.0,5
1603,49028,80,6,202,1,1,0.0,0.0,5
1604,80,49028,6,119,1,2,0.0,0.0,5
1605,44543,80,6,2,1,1,0.0,0.0,5
1606,44543,80,6,2,2,0,0.0,0.0,5
1607,80,44543,6,3,2,0,0.0,0.0,5
1608,27016,80,6,5379929,12,9,1734.0,4290.0,5
1609,80,27016,6,232,1,1,0.0,0.0,5
1610,27016,80,6,124,1,2,0.0,0.0,5
1611,59474,22,6,4995210,7,8,0.0,164.0,5
1612,45211,6379,6,137,2,2,0.0,0.0,5
1613,59474,22,6,1879861,3,7,42.0,1952.0,5
1614,22,59474,6,555708,1,2,0.0,0.0,5
1615,32873,22,6,11912770,25,38,2582.0,6570.0,5
1616,36890,80,6,5012540,8,7,1466.0,2146.0,5
1617,32873,22,6,371352,5,2,0.0,0.0,5
1618,55728,80,6,5314987,12,9,1826.0,4290.0,5
1619,80,36890,6,215,1,1,0.0,0.0,5
1620,36890,80,6,97,1,2,0.0,0.0,5
1621,80,55728,6,157,1,1,0.0,0.0,5
1622,55728,80,6,104,1,2,0.0,0.0,5
1623,52126,80,6,855,6,7,594.0,942.0,5
1624,80,52126,6,266,1,3,0.0,0.0,5
1625,52126,80,6,106,1,2,0.0,0.0,5
1626,52842,80,6,5405777,13,8,2234.0,4290.0,5
1627,23639,80,6,5012944,8,7,816.0,2146.0,5
1628,52842,80,6,192,1,1,0.0,0.0,5
1629,80,52842,6,99,1,2,0.0,0.0,5
1630,80,23639,6,163,1,1,0.0,0.0,5
1631,23639,80,6,125,1,2,0.0,0.0,5
1632,46327,63768,6,341555,4,2,0.0,0.0,5
1633,23649,80,6,5014931,8,7,922.0,2146.0,5
1634,27932,80,6,5006198,8,7,1464.0,2146.0,5
1635,80,23649,6,222,1,1,0.0,0.0,5
1636,23649,80,6,93,1,2,0.0,0.0,5
1637,80,27932,6,144,1,1,0.0,0.0,5
1638,27932,80,6,106,1,2,0.0,0.0,5
1639,50220,22,6,2461753,21,24,1458.0,2834.0,5
1640,36309,22,6,12291571,27,34,2646.0,4378.0,5
1641,50220,22,6,941,1,3,0.0,0.0,5
1642,22,50220,6,36663,1,2,0.0,0.0,5
1643,51217,19883,6,142137,4,2,0.0,0.0,5
1644,63305,80,6,300655,9,6,1152.0,2146.0,5
1645,63305,80,6,191,1,1,0.0,0.0,5
1646,80,63305,6,99,1,2,0.0,0.0,5
1647,36309,22,6,1406491,3,2,0.0,0.0,5
1648,20269,80,6,5006180,8,7,840.0,2146.0,5
1649,5218,80,6,5016931,8,7,950.0,2146.0,5
1650,43479,80,6,5892757,12,9,1780.0,4290.0,5
1651,43716,80,6,10261916,5,2,0.0,0.0,5
1652,80,20269,6,203,1,1,0.0,0.0,5
1653,20269,80,6,2,1,2,0.0,0.0,5
1654,50737,445,6,833977,4,2,0.0,0.0,5
1655,57975,80,6,307199,11,6,1786.0,2146.0,5
1656,57975,80,6,220,1,3,0.0,2144.0,5
1657,80,57975,6,67,1,4,0.0,0.0,5
1658,57979,80,6,5007791,8,7,998.0,2146.0,5
1659,47120,22,6,3575835,21,24,1426.0,2834.0,5
1660,80,5218,6,186,1,1,0.0,0.0,5
1661,5218,80,6,141,1,2,0.0,0.0,5
1662,0,0,0,115,2,2,0.0,0.0,5
1663,80,43479,6,142,1,1,0.0,0.0,5
1664,43479,80,6,69,1,2,0.0,0.0,5
1665,47120,22,6,932,1,3,0.0,0.0,5
1666,22,47120,6,263974,1,2,0.0,0.0,5
1667,5118,8545,6,142,2,2,0.0,0.0,5
1668,80,57979,6,199,1,1,0.0,0.0,5
1669,57979,80,6,147,1,2,0.0,0.0,5
1670,35831,80,6,4944115,13,8,2294.0,4290.0,5
1671,43716,80,6,197,1,1,0.0,0.0,5
1672,80,43716,6,174,1,2,0.0,0.0,5
1673,43554,22,6,3310795,21,24,1426.0,2834.0,5
1674,43554,22,6,836,1,3,0.0,0.0,5
1675,22,43554,6,127100,1,2,0.0,0.0,5
1676,35831,80,6,150,1,1,0.0,0.0,5
1677,80,35831,6,95,1,2,0.0,0.0,5
1678,55710,80,6,5654838,12,9,1726.0,4290.0,5
1679,80,55710,6,200,1,1,0.0,0.0,5
1680,55710,80,6,98,1,2,0.0,0.0,5
1681,53718,22,6,3712204,21,24,1426.0,2834.0,5
1682,49264,80,6,1936995,13,8,1742.0,4290.0,5
1683,29432,22,6,6227289,7,4,663.0,82.0,5
1684,49264,80,6,175,1,1,0.0,0.0,5
1685,80,49264,6,128,1,2,0.0,0.0,5
1686,60137,80,6,5010637,8,7,928.0,2146.0,5
1687,60138,80,6,10200340,5,2,0.0,0.0,5
1688,60139,80,6,9993120,5,2,0.0,0.0,5
1689,53718,22,6,920,1,3,0.0,0.0,5
1690,22,53718,6,206582,1,2,0.0,0.0,5
1691,29432,22,6,1641,1,5,663.0,1952.0,5
1692,22,29432,6,484752,1,2,0.0,0.0,5
1693,80,60137,6,179,1,1,0.0,0.0,5
1694,60137,80,6,104,1,2,0.0,0.0,5
1695,60634,80,6,4667434,9,6,1042.0,2146.0,5
1696,64478,80,6,4874512,9,6,1148.0,2146.0,5
1697,60138,80,6,158,1,1,0.0,0.0,5
1698,80,60138,6,118,1,2,0.0,0.0,5
1699,60139,80,6,119,1,1,0.0,0.0,5
1700,80,60139,6,96,1,2,0.0,0.0,5
1701,61929,80,6,5008988,8,7,748.0,2146.0,5
1702,60634,80,6,217,1,1,0.0,0.0,5
1703,80,60634,6,96,1,2,0.0,0.0,5
1704,64478,80,6,115,1,1,0.0,0.0,5
1705,80,64478,6,132,1,2,0.0,0.0,5
1706,80,61929,6,199,1,1,0.0,0.0,5
1707,61929,80,6,98,1,2,0.0,0.0,5
1708,25792,80,6,6166160,12,9,1964.0,4290.0,5
1709,52171,80,6,5705190,12,9,1638.0,4290.0,5
1710,29881,80,6,11329881,5,2,0.0,0.0,5
1711,36416,80,6,4265453,9,6,1178.0,2146.0,5
1712,80,52171,6,134,1,1,0.0,0.0,5
1713,52171,80,6,79,1,2,0.0,0.0,5
1714,80,25792,6,160,1,1,0.0,0.0,5
1715,25792,80,6,128,1,2,0.0,0.0,5
1716,36416,80,6,194,1,1,0.0,0.0,5
1717,80,36416,6,96,1,2,0.0,0.0,5
1718,29881,80,6,161,1,1,0.0,0.0,5
1719,80,29881,6,63,1,2,0.0,0.0,5
1720,64754,80,6,5180551,13,8,2458.0,4290.0,5
1721,56033,80,6,4485727,9,6,1334.0,2146.0,5
1722,53291,80,6,5040890,13,8,2320.0,4290.0,5
1723,64754,80,6,193,1,1,0.0,0.0,5
1724,80,64754,6,104,1,2,0.0,0.0,5
1725,56033,80,6,138,1,1,0.0,0.0,5
1726,80,56033,6,96,1,2,0.0,0.0,5
1727,53291,80,6,139,1,1,0.0,0.0,5
1728,80,53291,6,109,1,2,0.0,0.0,5
1729,65056,80,6,32602940,11,8,1536.0,0.0,5
1730,51390,22,6,2924865,21,24,1426.0,2834.0,5
1731,54830,22,6,9096483,27,32,1500.0,5450.0,5
1732,51390,22,6,850,1,3,0.0,0.0,5
1733,22,51390,6,123193,1,2,0.0,0.0,5
1734,27311,22,6,13403160,23,24,2362.0,4242.0,5
1735,54830,22,6,882,1,3,0.0,0.0,5
1736,22,54830,6,410766,1,2,0.0,0.0,5
1737,59141,80,6,5022007,13,8,2244.0,4290.0,5
1738,52914,80,6,5265417,12,9,1742.0,4290.0,5
1739,41212,3307,6,136431,4,2,0.0,0.0,5
1740,60352,22,6,2431526,21,24,1458.0,2834.0,5
1741,60352,22,6,806,1,3,0.0,0.0,5
1742,22,60352,6,95502,1,2,0.0,0.0,5
1743,59141,80,6,183,1,1,0.0,0.0,5
1744,80,59141,6,116,1,2,0.0,0.0,5
1745,80,52914,6,133,1,1,0.0,0.0,5
1746,52914,80,6,94,1,2,0.0,0.0,5
1747,55769,80,6,4516085,9,6,1044.0,2146.0,5
1748,64463,80,6,4624941,9,6,1148.0,2146.0,5
1749,27311,22,6,4573694,3,7,220.0,136.0,5
1750,65424,80,6,269668,9,6,974.0,2146.0,5
1751,55769,80,6,153,1,1,0.0,0.0,5
1752,80,55769,6,79,1,2,0.0,0.0,5
1753,65424,80,6,167,1,1,0.0,0.0,5
1754,80,65424,6,97,1,2,0.0,0.0,5
1755,56054,80,6,307541,9,6,980.0,2146.0,5
1756,56054,80,6,135,1,1,0.0,0.0,5
1757,80,56054,6,72,1,2,0.0,0.0,5
1758,64463,80,6,172,1,1,0.0,0.0,5
1759,80,64463,6,108,1,2,0.0,0.0,5
1760,29695,80,6,5005976,8,7,852.0,2034.0,5
1761,60933,80,6,6366793,12,9,2096.0,4290.0,5
1762,22,27311,6,488638,1,2,0.0,0.0,5
1763,13384,80,6,5394514,12,9,1910.0,4290.0,5
1764,65056,80,6,167,1,1,0.0,0.0,5
1765,80,65056,6,104,1,2,0.0,0.0,5
1766,80,29695,6,159,1,1,0.0,0.0,5
1767,29695,80,6,98,1,2,0.0,0.0,5
1768,50857,80,6,5843034,12,9,2004.0,4290.0,5
1769,80,60933,6,159,1,1,0.0,0.0,5
1770,60933,80,6,124,1,2,0.0,0.0,5
1771,50840,80,6,76211736,7,4,0.0,0.0,5
1772,80,13384,6,129,1,1,0.0,0.0,5
1773,13384,80,6,96,1,2,0.0,0.0,5
1774,80,50857,6,191,1,1,0.0,0.0,5
1775,50857,80,6,113,1,2,0.0,0.0,5
1776,50582,80,6,5274719,12,9,1654.0,4290.0,5
1777,30094,22,6,9514877,31,34,2750.0,4378.0,5
1778,80,50582,6,122,1,1,0.0,0.0,5
1779,50582,80,6,110,1,2,0.0,0.0,5
1780,45722,80,6,19420385,5,2,0.0,0.0,5
1781,45721,80,6,9087400,8,7,776.0,2146.0,5
1782,30094,22,6,965,1,3,0.0,0.0,5
1783,22,30094,6,404804,1,2,0.0,0.0,5
1784,23522,80,6,5363758,12,9,1808.0,4290.0,5
1785,49321,80,6,11066789,5,2,0.0,0.0,5
1786,51477,80,6,5005974,8,7,758.0,2146.0,5
1787,80,45721,6,189,1,1,0.0,0.0,5
1788,45721,80,6,118,1,2,0.0,0.0,5
1789,41212,4440,6,139165,4,2,0.0,0.0,5
1790,80,51477,6,189,1,1,0.0,0.0,5
1791,51477,80,6,107,1,2,0.0,0.0,5
1792,80,23522,6,142,1,1,0.0,0.0,5
1793,23522,80,6,154,1,2,0.0,0.0,5
1794,45457,80,6,5245356,12,9,2186.0,4290.0,5
1795,49321,80,6,189,1,1,0.0,0.0,5
1796,80,49321,6,69,1,2,0.0,0.0,5
1797,45722,80,6,189,1,1,0.0,0.0,5
1798,80,45722,6,140,1,2,0.0,0.0,5
1799,64725,80,6,5006059,8,7,754.0,2146.0,5
1800,80,45457,6,150,1,1,0.0,0.0,5
1801,45457,80,6,105,1,2,0.0,0.0,5
1802,35684,80,6,13362881,8,7,886.0,2146.0,5
1803,30652,80,6,17786251,5,2,0.0,0.0,5
1804,47142,80,6,5006099,8,7,1476.0,2146.0,5
1805,80,64725,6,154,1,1,0.0,0.0,5
1806,64725,80,6,94,1,2,0.0,0.0,5
1807,80,47142,6,183,1,1,0.0,0.0,5
1808,47142,80,6,117,1,2,0.0,0.0,5
1809,42859,80,6,5328634,12,9,1868.0,4290.0,5
1810,40115,389,17,3,2,0,104.0,0.0,5
1811,40115,389,17,2,2,0,104.0,0.0,5
1812,49252,80,6,6030796,12,9,1446.0,4290.0,5
1813,17825,80,6,19156335,5,2,0.0,0.0,5
1814,80,42859,6,156,1,1,0.0,0.0,5
1815,42859,80,6,102,1,2,0.0,0.0,5
1816,80,35684,6,179,1,1,0.0,0.0,5
1817,35684,80,6,112,1,2,0.0,0.0,5
1818,15316,22,6,6514549,7,10,24.0,164.0,5
1819,80,49252,6,166,1,1,0.0,0.0,5
1820,49252,80,6,98,1,2,0.0,0.0,5
1821,30652,80,6,191,1,1,0.0,0.0,5
1822,80,30652,6,110,1,2,0.0,0.0,5
1823,53062,22,6,3057868,21,24,1426.0,2834.0,5
1824,15316,22,6,846687,3,5,54.0,976.0,5
1825,53062,22,6,959,1,3,0.0,0.0,5
1826,22,53062,6,103538,1,2,0.0,0.0,5
1827,22,15316,6,499470,1,2,976.0,0.0,5
1828,50917,80,6,5006018,8,7,548.0,2146.0,5
1829,44528,60000,6,201263,4,2,0.0,0.0,5
1830,80,50917,6,210,1,1,0.0,0.0,5
1831,50917,80,6,95,1,2,0.0,0.0,5
1832,17825,80,6,249,1,1,0.0,0.0,5
1833,80,17825,6,2,1,2,0.0,0.0,5
1834,50840,80,6,172,1,1,0.0,0.0,5
1835,80,50840,6,98,1,2,0.0,0.0,5
1836,37388,80,6,5365585,12,9,1748.0,4290.0,5
1837,21185,80,6,5958686,12,9,1814.0,4290.0,5
1838,21409,80,6,11135786,5,2,0.0,0.0,5
1839,49752,80,6,5808088,12,9,1742.0,4290.0,5
1840,5435,80,6,5006036,8,7,1478.0,2146.0,5
1841,80,37388,6,167,1,1,0.0,0.0,5
1842,37388,80,6,123,1,2,0.0,0.0,5
1843,80,21185,6,154,1,1,0.0,0.0,5
1844,21185,80,6,138,1,2,0.0,0.0,5
1845,50652,80,6,5371505,12,9,1902.0,4290.0,5
1846,50653,80,6,10446093,5,2,0.0,0.0,5
1847,60000,50000,6,146,2,2,0.0,0.0,5
1848,80,49752,6,174,1,1,0.0,0.0,5
1849,49752,80,6,129,1,2,0.0,0.0,5
1850,80,5435,6,156,1,1,0.0,0.0,5
1851,5435,80,6,105,1,2,0.0,0.0,5
1852,0,0,0,97260478,4,4,0.0,0.0,5
1853,21409,80,6,184,1,1,0.0,0.0,5
1854,80,21409,6,118,1,2,0.0,0.0,5
1855,80,50652,6,147,1,1,0.0,0.0,5
1856,50652,80,6,105,1,2,0.0,0.0,5
1857,50653,80,6,190,1,1,0.0,0.0,5
1858,80,50653,6,128,1,2,0.0,0.0,5
1859,46586,22,6,6004309,7,8,0.0,164.0,5
1860,18107,80,6,5231656,12,9,1842.0,4290.0,5
1861,46586,22,6,4984717,3,7,42.0,1952.0,5
1862,39149,80,6,7873435,12,9,1800.0,4290.0,5
1863,39150,80,6,10352861,5,2,0.0,0.0,5
1864,80,18107,6,168,1,1,0.0,0.0,5
1865,18107,80,6,110,1,2,0.0,0.0,5
1866,51088,22,6,5042140,21,24,1426.0,2834.0,5
1867,22,46586,6,2956980,2,0,0.0,0.0,5
1868,41212,4039,6,134591,4,2,0.0,0.0,5
1869,21754,22,6,14521026,31,36,2750.0,4514.0,5
1870,50883,80,6,5205238,12,9,1746.0,4290.0,5
1871,22,46586,6,4608039,2,0,976.0,0.0,5
1872,51088,22,6,992,1,3,0.0,0.0,5
1873,22,51088,6,782259,2,0,0.0,0.0,5
1874,80,39149,6,143,1,1,0.0,0.0,5
1875,39149,80,6,108,1,2,0.0,0.0,5
1876,22,51088,6,317068,1,1,0.0,0.0,5
1877,51088,22,6,54153,3,2,0.0,0.0,5
1878,22,46586,6,8960005,2,0,1952.0,0.0,5
1879,39150,80,6,176,1,1,0.0,0.0,5
1880,80,39150,6,85,1,2,0.0,0.0,5
1881,80,50883,6,178,1,1,0.0,0.0,5
1882,50883,80,6,97,1,2,0.0,0.0,5
1883,34132,22,6,3833052,29,26,2478.0,4578.0,5
1884,51902,65008,6,103836,4,2,0.0,0.0,5
1885,63299,80,6,5897415,12,9,1788.0,4290.0,5
1886,63300,80,6,10116918,5,2,0.0,0.0,5
1887,34132,22,6,845,1,1,0.0,0.0,5
1888,22,34132,6,140719,1,2,0.0,0.0,5
1889,64082,80,6,5262106,12,9,1748.0,4290.0,5
1890,22,46586,6,17663963,2,0,1952.0,0.0,5
1891,21754,22,6,805,1,3,0.0,0.0,5
1892,22,21754,6,1149120,2,0,0.0,0.0,5
1893,80,63299,6,154,1,1,0.0,0.0,5
1894,63299,80,6,116,1,2,0.0,0.0,5
1895,22,21754,6,1599970,2,0,0.0,0.0,5
1896,80,64082,6,140,1,1,0.0,0.0,5
1897,64082,80,6,105,1,2,0.0,0.0,5
1898,41212,9943,6,137181,4,2,0.0,0.0,5
1899,22,21754,6,3263990,2,0,0.0,0.0,5
1900,63300,80,6,154,1,1,0.0,0.0,5
1901,80,63300,6,118,1,2,0.0,0.0,5
1902,58829,22,6,4226139,21,24,1458.0,2834.0,5
1903,22,21754,6,6400037,2,0,0.0,0.0,5
1904,58829,22,6,906,1,3,0.0,0.0,5
1905,22,58829,6,269302,1,2,0.0,0.0,5
1906,22,21754,6,12799960,2,0,0.0,0.0,5
1907,40056,22,6,4454826,21,24,1426.0,2834.0,5
1908,22,46586,6,36864014,2,0,1952.0,0.0,5
1909,47338,22,6,11517401,29,36,2750.0,4460.0,5
1910,40056,22,6,873,1,3,0.0,0.0,5
1911,22,40056,6,268122,1,2,0.0,0.0,5
1912,54333,80,6,5290955,12,9,1716.0,4290.0,5
1913,16205,80,6,5411772,12,9,1782.0,4290.0,5
1914,45339,80,6,7304646,12,9,1772.0,4290.0,5
1915,22,21754,6,26624010,2,0,0.0,0.0,5
